Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/21/23,AirNow,300490026,3,19.2,ug/m3 LC,66,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
5/22/23,AirNow,300490026,3,4.2,ug/m3 LC,18,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
5/23/23,AirNow,300490026,3,4.5,ug/m3 LC,19,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
5/24/23,AirNow,300490026,3,4.9,ug/m3 LC,20,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
5/25/23,AirNow,300490026,3,4,ug/m3 LC,17,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
5/26/23,AirNow,300490026,3,4.7,ug/m3 LC,20,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
5/27/23,AirNow,300490026,3,4.8,ug/m3 LC,20,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
5/28/23,AirNow,300490026,3,2.7,ug/m3 LC,11,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
5/29/23,AirNow,300490026,3,3.3,ug/m3 LC,14,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
5/30/23,AirNow,300490026,3,6.8,ug/m3 LC,28,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
5/31/23,AirNow,300490026,3,6.2,ug/m3 LC,26,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/1/23,AirNow,300490026,3,7.6,ug/m3 LC,32,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/2/23,AirNow,300490026,3,8.8,ug/m3 LC,37,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/3/23,AirNow,300490026,3,9.7,ug/m3 LC,40,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/4/23,AirNow,300490026,3,9.1,ug/m3 LC,38,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/5/23,AirNow,300490026,3,6.5,ug/m3 LC,27,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/6/23,AirNow,300490026,3,8.7,ug/m3 LC,36,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/7/23,AirNow,300490026,3,7.7,ug/m3 LC,32,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/8/23,AirNow,300490026,3,6,ug/m3 LC,25,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/9/23,AirNow,300490026,3,3.5,ug/m3 LC,15,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/10/23,AirNow,300490026,3,3.8,ug/m3 LC,16,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/11/23,AirNow,300490026,3,6.3,ug/m3 LC,26,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/12/23,AirNow,300490026,3,12.1,ug/m3 LC,51,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/13/23,AirNow,300490026,3,7.3,ug/m3 LC,30,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/14/23,AirNow,300490026,3,4.8,ug/m3 LC,20,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/15/23,AirNow,300490026,3,7.1,ug/m3 LC,30,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/16/23,AirNow,300490026,3,9.8,ug/m3 LC,41,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/17/23,AirNow,300490026,3,10.1,ug/m3 LC,42,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/18/23,AirNow,300490026,3,2.4,ug/m3 LC,10,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/19/23,AirNow,300490026,3,4.3,ug/m3 LC,18,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/20/23,AirNow,300490026,3,2.8,ug/m3 LC,12,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/21/23,AirNow,300490026,3,4.5,ug/m3 LC,19,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/22/23,AirNow,300490026,3,3.4,ug/m3 LC,14,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/23/23,AirNow,300490026,3,4.8,ug/m3 LC,20,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/24/23,AirNow,300490026,3,5.7,ug/m3 LC,24,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/25/23,AirNow,300490026,3,4.9,ug/m3 LC,20,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/26/23,AirNow,300490026,3,4.3,ug/m3 LC,18,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/27/23,AirNow,300490026,3,4.7,ug/m3 LC,20,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/28/23,AirNow,300490026,3,3.6,ug/m3 LC,15,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/29/23,AirNow,300490026,3,7.8,ug/m3 LC,33,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
6/30/23,AirNow,300490026,3,11.4,ug/m3 LC,48,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/1/23,AirNow,300490026,3,6.9,ug/m3 LC,29,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/2/23,AirNow,300490026,3,7.7,ug/m3 LC,32,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/3/23,AirNow,300490026,3,6.6,ug/m3 LC,28,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/4/23,AirNow,300490026,3,19.7,ug/m3 LC,67,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/5/23,AirNow,300490026,3,11.3,ug/m3 LC,47,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/6/23,AirNow,300490026,3,10.1,ug/m3 LC,42,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/7/23,AirNow,300490026,3,8.5,ug/m3 LC,35,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/8/23,AirNow,300490026,3,9.7,ug/m3 LC,40,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/9/23,AirNow,300490026,3,10.8,ug/m3 LC,45,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/10/23,AirNow,300490026,3,6.4,ug/m3 LC,27,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/11/23,AirNow,300490026,3,6.8,ug/m3 LC,28,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/12/23,AirNow,300490026,3,10.9,ug/m3 LC,45,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/13/23,AirNow,300490026,3,7.3,ug/m3 LC,30,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/14/23,AirNow,300490026,3,15.2,ug/m3 LC,58,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/15/23,AirNow,300490026,3,23.3,ug/m3 LC,75,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/16/23,AirNow,300490026,3,10.7,ug/m3 LC,45,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/17/23,AirNow,300490026,3,8.2,ug/m3 LC,34,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/18/23,AirNow,300490026,3,4.6,ug/m3 LC,19,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/19/23,AirNow,300490026,3,8.4,ug/m3 LC,35,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/20/23,AirNow,300490026,3,9.3,ug/m3 LC,39,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/21/23,AirNow,300490026,3,8.1,ug/m3 LC,34,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/22/23,AirNow,300490026,3,12.7,ug/m3 LC,52,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/23/23,AirNow,300490026,3,10.7,ug/m3 LC,45,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/24/23,AirNow,300490026,3,16.5,ug/m3 LC,60,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/25/23,AirNow,300490026,3,15.2,ug/m3 LC,58,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/26/23,AirNow,300490026,3,8.3,ug/m3 LC,35,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/27/23,AirNow,300490026,3,9.5,ug/m3 LC,40,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/28/23,AirNow,300490026,3,8,ug/m3 LC,33,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/29/23,AirNow,300490026,3,7.5,ug/m3 LC,31,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/30/23,AirNow,300490026,3,7.5,ug/m3 LC,31,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
7/31/23,AirNow,300490026,3,13.3,ug/m3 LC,54,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
8/1/23,AirNow,300490026,3,23.5,ug/m3 LC,75,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
8/2/23,AirNow,300490026,3,20.6,ug/m3 LC,69,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
8/3/23,AirNow,300490026,3,13.2,ug/m3 LC,53,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
8/4/23,AirNow,300490026,3,18.5,ug/m3 LC,64,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
8/5/23,AirNow,300490026,3,11.2,ug/m3 LC,47,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
8/6/23,AirNow,300490026,3,7.4,ug/m3 LC,31,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
8/7/23,AirNow,300490026,3,4.1,ug/m3 LC,17,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
8/8/23,AirNow,300490026,3,7.5,ug/m3 LC,31,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
8/9/23,AirNow,300490026,3,8.6,ug/m3 LC,36,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
8/10/23,AirNow,300490026,3,6.4,ug/m3 LC,27,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/1/23,AQS,300490026,4,12.8,ug/m3 LC,52,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/2/23,AQS,300490026,4,12.4,ug/m3 LC,52,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/3/23,AQS,300490026,4,11.2,ug/m3 LC,47,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/4/23,AQS,300490026,4,5.1,ug/m3 LC,21,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/5/23,AQS,300490026,4,9.1,ug/m3 LC,38,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/6/23,AQS,300490026,4,22.5,ug/m3 LC,73,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/7/23,AQS,300490026,4,17.9,ug/m3 LC,63,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/8/23,AQS,300490026,4,27,ug/m3 LC,82,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/9/23,AQS,300490026,4,7.2,ug/m3 LC,30,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/10/23,AQS,300490026,4,11.7,ug/m3 LC,49,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/11/23,AQS,300490026,4,16.5,ug/m3 LC,60,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/12/23,AQS,300490026,4,22.3,ug/m3 LC,72,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/13/23,AQS,300490026,4,10.5,ug/m3 LC,44,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/14/23,AQS,300490026,4,11.2,ug/m3 LC,47,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/15/23,AQS,300490026,4,17.2,ug/m3 LC,62,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/16/23,AQS,300490026,4,7.1,ug/m3 LC,30,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/17/23,AQS,300490026,4,7,ug/m3 LC,29,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/18/23,AQS,300490026,4,6.2,ug/m3 LC,26,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/19/23,AQS,300490026,4,9.3,ug/m3 LC,39,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/20/23,AQS,300490026,4,4.6,ug/m3 LC,19,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/21/23,AQS,300490026,4,8.5,ug/m3 LC,35,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/22/23,AQS,300490026,4,4.5,ug/m3 LC,19,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/23/23,AQS,300490026,4,2.6,ug/m3 LC,11,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/24/23,AQS,300490026,4,2.1,ug/m3 LC,9,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/25/23,AQS,300490026,4,6.8,ug/m3 LC,28,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/26/23,AQS,300490026,4,2.7,ug/m3 LC,11,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/27/23,AQS,300490026,4,1.8,ug/m3 LC,8,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/28/23,AQS,300490026,4,2.3,ug/m3 LC,10,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/29/23,AQS,300490026,4,4.7,ug/m3 LC,20,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/30/23,AQS,300490026,4,7.5,ug/m3 LC,31,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
1/31/23,AQS,300490026,4,6.3,ug/m3 LC,26,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
2/1/23,AQS,300490026,4,3.5,ug/m3 LC,15,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
2/2/23,AQS,300490026,4,8,ug/m3 LC,33,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
2/3/23,AQS,300490026,4,11.6,ug/m3 LC,48,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
2/4/23,AQS,300490026,4,3.9,ug/m3 LC,16,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
2/5/23,AQS,300490026,4,7.1,ug/m3 LC,30,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
2/6/23,AQS,300490026,4,2,ug/m3 LC,8,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
2/7/23,AQS,300490026,4,4.7,ug/m3 LC,20,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
2/8/23,AQS,300490026,4,3,ug/m3 LC,13,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
2/9/23,AQS,300490026,4,4.6,ug/m3 LC,19,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
2/10/23,AQS,300490026,4,6.7,ug/m3 LC,28,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
2/11/23,AQS,300490026,4,5.2,ug/m3 LC,22,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
2/12/23,AQS,300490026,4,4.8,ug/m3 LC,20,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
2/13/23,AQS,300490026,4,3.3,ug/m3 LC,14,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
2/14/23,AQS,300490026,4,1.7,ug/m3 LC,7,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
2/15/23,AQS,300490026,4,4.8,ug/m3 LC,20,ROSSITER PUMP HOUSE,1,100,88101,PM2.5 - Local Conditions,25740,"Helena, MT",30,Montana,49,Lewis and Clark,46.658762,-112.013089
