Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/11/23,AQS,500070007,3,1.7,ug/m3 LC,7,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/11/23,AQS,500070012,1,2.1,ug/m3 LC,9,ZAMPIERI STATE OFFICE BUILDING,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.480278,-73.214444
2/11/23,AQS,500070014,3,3.8,ug/m3 LC,16,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
2/12/23,AQS,500070007,3,3.6,ug/m3 LC,15,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/12/23,AQS,500070014,3,8.4,ug/m3 LC,35,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
2/13/23,AQS,500070007,3,3.2,ug/m3 LC,13,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/13/23,AQS,500070014,3,12.1,ug/m3 LC,51,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
2/14/23,AQS,500070007,1,3.1,ug/m3 LC,13,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/14/23,AQS,500070007,3,5.4,ug/m3 LC,23,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/14/23,AQS,500070012,1,4.7,ug/m3 LC,20,ZAMPIERI STATE OFFICE BUILDING,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.480278,-73.214444
2/14/23,AQS,500070014,3,8.8,ug/m3 LC,37,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
2/15/23,AQS,500070007,3,3.9,ug/m3 LC,16,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/15/23,AQS,500070014,3,7,ug/m3 LC,29,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
2/16/23,AQS,500070007,3,3,ug/m3 LC,13,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/16/23,AQS,500070014,3,4.3,ug/m3 LC,18,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
2/17/23,AQS,500070007,1,1.5,ug/m3 LC,6,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/17/23,AQS,500070007,3,3.2,ug/m3 LC,13,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/17/23,AQS,500070012,1,2.5,ug/m3 LC,10,ZAMPIERI STATE OFFICE BUILDING,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.480278,-73.214444
2/17/23,AQS,500070014,3,4.2,ug/m3 LC,18,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
2/18/23,AQS,500070007,3,3.2,ug/m3 LC,13,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/18/23,AQS,500070014,3,5.8,ug/m3 LC,24,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
2/19/23,AQS,500070007,3,6.8,ug/m3 LC,28,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/19/23,AQS,500070014,3,9.6,ug/m3 LC,40,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
2/20/23,AQS,500070007,1,3.4,ug/m3 LC,14,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/20/23,AQS,500070007,3,5,ug/m3 LC,21,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/20/23,AQS,500070012,1,4.5,ug/m3 LC,19,ZAMPIERI STATE OFFICE BUILDING,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.480278,-73.214444
2/20/23,AQS,500070014,3,7.2,ug/m3 LC,30,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
2/21/23,AQS,500070007,3,4.3,ug/m3 LC,18,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/21/23,AQS,500070014,3,5.8,ug/m3 LC,24,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
2/22/23,AQS,500070007,3,3.3,ug/m3 LC,14,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/22/23,AQS,500070014,3,4.6,ug/m3 LC,19,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
2/23/23,AQS,500070007,1,2.6,ug/m3 LC,11,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/23/23,AQS,500070007,3,4.2,ug/m3 LC,18,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/23/23,AQS,500070012,1,3.6,ug/m3 LC,15,ZAMPIERI STATE OFFICE BUILDING,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.480278,-73.214444
2/23/23,AQS,500070014,3,5,ug/m3 LC,21,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
2/24/23,AQS,500070007,3,3.9,ug/m3 LC,16,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/24/23,AQS,500070014,3,4.7,ug/m3 LC,20,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
2/25/23,AQS,500070007,3,2.8,ug/m3 LC,12,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/25/23,AQS,500070014,3,5.7,ug/m3 LC,24,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
2/26/23,AQS,500070007,1,4.5,ug/m3 LC,19,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/26/23,AQS,500070007,3,6,ug/m3 LC,25,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/26/23,AQS,500070012,1,8.2,ug/m3 LC,34,ZAMPIERI STATE OFFICE BUILDING,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.480278,-73.214444
2/26/23,AQS,500070014,3,10.1,ug/m3 LC,42,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
2/27/23,AQS,500070007,3,7.8,ug/m3 LC,33,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/27/23,AQS,500070014,3,10.8,ug/m3 LC,45,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
2/28/23,AQS,500070007,3,2.7,ug/m3 LC,11,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
2/28/23,AQS,500070014,3,6.3,ug/m3 LC,26,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/1/23,AQS,500070007,1,0,ug/m3 LC,0,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/1/23,AQS,500070007,3,3.1,ug/m3 LC,13,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/1/23,AQS,500070012,1,3,ug/m3 LC,13,ZAMPIERI STATE OFFICE BUILDING,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.480278,-73.214444
3/1/23,AQS,500070014,3,4.6,ug/m3 LC,19,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/2/23,AQS,500070007,3,4.7,ug/m3 LC,20,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/2/23,AQS,500070014,3,7.4,ug/m3 LC,31,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/3/23,AQS,500070007,3,3.5,ug/m3 LC,15,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/3/23,AQS,500070014,3,6.9,ug/m3 LC,29,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/4/23,AQS,500070007,1,0.8,ug/m3 LC,3,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/4/23,AQS,500070007,3,1.6,ug/m3 LC,7,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/4/23,AQS,500070012,1,2.9,ug/m3 LC,12,ZAMPIERI STATE OFFICE BUILDING,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.480278,-73.214444
3/4/23,AQS,500070014,3,5.6,ug/m3 LC,23,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/5/23,AQS,500070007,3,4.9,ug/m3 LC,20,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/5/23,AQS,500070014,3,10.6,ug/m3 LC,44,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/6/23,AQS,500070007,3,2.8,ug/m3 LC,12,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/6/23,AQS,500070014,3,3.8,ug/m3 LC,16,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/7/23,AQS,500070007,1,1.8,ug/m3 LC,8,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/7/23,AQS,500070007,3,3.2,ug/m3 LC,13,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/7/23,AQS,500070012,1,2,ug/m3 LC,8,ZAMPIERI STATE OFFICE BUILDING,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.480278,-73.214444
3/7/23,AQS,500070014,3,3.6,ug/m3 LC,15,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/8/23,AQS,500070007,3,3.2,ug/m3 LC,13,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/8/23,AQS,500070014,3,4.1,ug/m3 LC,17,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/9/23,AQS,500070007,3,4.8,ug/m3 LC,20,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/9/23,AQS,500070014,3,6.2,ug/m3 LC,26,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/10/23,AQS,500070007,1,2.9,ug/m3 LC,12,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/10/23,AQS,500070007,3,4.2,ug/m3 LC,18,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/10/23,AQS,500070012,1,6.7,ug/m3 LC,28,ZAMPIERI STATE OFFICE BUILDING,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.480278,-73.214444
3/10/23,AQS,500070014,3,8.2,ug/m3 LC,34,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/11/23,AQS,500070007,3,6.9,ug/m3 LC,29,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/11/23,AQS,500070014,3,7.4,ug/m3 LC,31,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/12/23,AQS,500070007,3,4.4,ug/m3 LC,18,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/12/23,AQS,500070014,3,11.4,ug/m3 LC,48,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/13/23,AQS,500070007,1,2.6,ug/m3 LC,11,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/13/23,AQS,500070007,3,3.5,ug/m3 LC,15,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/13/23,AQS,500070012,1,6.1,ug/m3 LC,25,ZAMPIERI STATE OFFICE BUILDING,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.480278,-73.214444
3/13/23,AQS,500070014,3,9.2,ug/m3 LC,38,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/14/23,AQS,500070007,3,1.4,ug/m3 LC,6,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/14/23,AQS,500070014,3,2.9,ug/m3 LC,12,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/15/23,AQS,500070007,3,2.3,ug/m3 LC,10,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/15/23,AQS,500070014,3,2.7,ug/m3 LC,11,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/16/23,AQS,500070007,3,4.6,ug/m3 LC,19,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/16/23,AQS,500070014,3,6.1,ug/m3 LC,25,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/17/23,AQS,500070007,1,5.6,ug/m3 LC,23,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/17/23,AQS,500070007,3,7.5,ug/m3 LC,31,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/17/23,AQS,500070012,1,7.6,ug/m3 LC,32,ZAMPIERI STATE OFFICE BUILDING,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.480278,-73.214444
3/17/23,AQS,500070014,3,9.7,ug/m3 LC,40,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/18/23,AQS,500070007,3,3.5,ug/m3 LC,15,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/18/23,AQS,500070014,3,5.4,ug/m3 LC,23,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/19/23,AQS,500070007,1,1.8,ug/m3 LC,8,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/19/23,AQS,500070007,3,2.6,ug/m3 LC,11,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/19/23,AQS,500070012,1,1.9,ug/m3 LC,8,ZAMPIERI STATE OFFICE BUILDING,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.480278,-73.214444
3/19/23,AQS,500070014,3,3.9,ug/m3 LC,16,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/20/23,AQS,500070007,3,5,ug/m3 LC,21,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/20/23,AQS,500070014,3,7.2,ug/m3 LC,30,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/21/23,AQS,500070007,3,7.6,ug/m3 LC,32,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/21/23,AQS,500070014,3,9.9,ug/m3 LC,41,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/22/23,AQS,500070007,1,4.4,ug/m3 LC,18,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/22/23,AQS,500070007,3,5.7,ug/m3 LC,24,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/22/23,AQS,500070014,3,7.6,ug/m3 LC,32,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/23/23,AQS,500070007,3,8.7,ug/m3 LC,36,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/23/23,AQS,500070014,3,13.4,ug/m3 LC,54,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/24/23,AQS,500070007,3,3.8,ug/m3 LC,16,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/24/23,AQS,500070012,1,3,ug/m3 LC,13,ZAMPIERI STATE OFFICE BUILDING,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.480278,-73.214444
3/24/23,AQS,500070014,3,4.9,ug/m3 LC,20,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/25/23,AQS,500070007,1,2.2,ug/m3 LC,9,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/25/23,AQS,500070007,3,2.9,ug/m3 LC,12,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/25/23,AQS,500070012,1,4.1,ug/m3 LC,17,ZAMPIERI STATE OFFICE BUILDING,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.480278,-73.214444
3/25/23,AQS,500070014,3,5.9,ug/m3 LC,25,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/26/23,AQS,500070007,3,2.3,ug/m3 LC,10,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/26/23,AQS,500070014,3,4.3,ug/m3 LC,18,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/27/23,AQS,500070007,3,3.6,ug/m3 LC,15,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/27/23,AQS,500070014,3,6.1,ug/m3 LC,25,City of Burlington Parking Lot,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.4762,-73.2106
3/28/23,AQS,500070007,1,3.8,ug/m3 LC,16,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
3/28/23,AQS,500070007,3,5,ug/m3 LC,21,PROCTOR MAPLE RESEARCH CTR,1,100,88101,PM2.5 - Local Conditions,15540,"Burlington-South Burlington, VT",50,Vermont,7,Chittenden,44.52839,-72.86884
